investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001023,1/15/2024,148567,SIP,2009,Gujarat,Ahmedabad,T30,36-45,Male,27.1,Mandate,Verified
INV003912,1/15/2024,148568,SIP,5222,West Bengal,Kolkata,T30,26-35,Male,8.5,Mandate,Pending
INV000814,1/15/2024,118632,SIP,2470,Delhi,New Delhi,T30,26-35,Male,17.8,Net Banking,Verified
INV001534,1/16/2024,148567,Redemption,519314,Tamil Nadu,Coimbatore,B30,36-45,Male,26.5,Cheque,Verified
INV004997,1/16/2024,101207,Redemption,312957,Tamil Nadu,Coimbatore,B30,36-45,Female,54.3,UPI,Verified
INV004605,1/16/2024,120507,Lumpsum,436022,Maharashtra,Nashik,B30,36-45,Male,17.8,Net Banking,Verified
INV002441,1/16/2024,149323,SIP,2580,Punjab,Chandigarh,T30,26-35,Male,19.6,Mandate,Verified
INV002151,1/16/2024,119551,SIP,12463,Rajasthan,Jaipur,T30,26-35,Female,18.1,Net Banking,Verified
INV004490,1/16/2024,120505,SIP,8074,Madhya Pradesh,Indore,T30,18-25,Female,3.9,UPI,Pending
INV001912,1/16/2024,101208,SIP,2105,Haryana,Gurugram,T30,26-35,Male,10.4,UPI,Verified
INV003475,1/16/2024,120506,SIP,1638,Telangana,Hyderabad,T30,26-35,Male,20.7,Cheque,Verified
INV004467,1/16/2024,119095,Redemption,353750,Tamil Nadu,Chennai,T30,46-55,Male,52.4,UPI,Pending
INV001433,1/16/2024,148569,Lumpsum,139261,West Bengal,Kolkata,T30,26-35,Male,10.9,Mandate,Verified
INV004983,1/16/2024,100016,SIP,25883,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,UPI,Verified
INV000177,1/16/2024,100025,SIP,8389,Rajasthan,Jaipur,T30,26-35,Male,17.6,Net Banking,Verified
INV001721,1/16/2024,120841,Redemption,468986,Punjab,Amritsar,B30,26-35,Male,10.8,UPI,Verified
INV000523,1/16/2024,101206,Redemption,51499,West Bengal,Kolkata,T30,36-45,Male,13.1,Net Banking,Verified
INV001867,1/16/2024,120841,SIP,3231,Rajasthan,Jaipur,T30,26-35,Male,22.1,Mandate,Verified
INV003105,1/16/2024,125498,Redemption,70650,Rajasthan,Jaipur,T30,18-25,Female,6,UPI,Verified
INV000718,1/16/2024,101207,SIP,1056,Delhi,Gurugram,T30,26-35,Male,10.8,Cheque,Verified
INV000864,1/16/2024,125498,SIP,1725,Tamil Nadu,Chennai,T30,26-35,Female,24.9,Mandate,Verified
INV001783,1/16/2024,119599,SIP,44734,Madhya Pradesh,Bhopal,B30,36-45,Female,52.6,Mandate,Verified
INV004052,1/16/2024,118636,SIP,12607,Uttar Pradesh,Agra,B30,26-35,Female,15.5,UPI,Verified
INV002236,1/16/2024,148568,SIP,2336,Delhi,New Delhi,T30,26-35,Male,21.6,UPI,Verified
INV004916,1/16/2024,120843,SIP,11029,Haryana,Faridabad,B30,26-35,Male,12.5,Net Banking,Verified
INV003673,1/16/2024,101207,SIP,1072,Maharashtra,Mumbai,T30,26-35,Male,23.5,Mandate,Verified
INV002206,1/16/2024,125497,Lumpsum,324696,Tamil Nadu,Chennai,T30,18-25,Male,7.7,UPI,Verified
INV002420,1/16/2024,119095,Lumpsum,232210,Karnataka,Mysore,B30,26-35,Female,6.4,Mandate,Pending
INV002752,1/16/2024,120843,Lumpsum,32885,Rajasthan,Udaipur,B30,26-35,Male,20.1,Net Banking,Verified
INV001859,1/16/2024,118633,SIP,26735,Maharashtra,Nashik,B30,36-45,Male,32.2,Mandate,Verified
INV000200,1/16/2024,119092,SIP,2131,Rajasthan,Udaipur,B30,18-25,Male,4,Mandate,Verified
INV002596,1/16/2024,119551,Lumpsum,264928,Maharashtra,Pune,T30,26-35,Male,16.2,UPI,Verified
INV003066,1/16/2024,102887,SIP,1174,Madhya Pradesh,Indore,T30,26-35,Male,20.4,UPI,Verified
INV002633,1/16/2024,100025,Lumpsum,421984,Karnataka,Bangalore,T30,26-35,Female,8.1,Net Banking,Verified
INV000421,1/16/2024,120503,Lumpsum,208513,Tamil Nadu,Chennai,T30,36-45,Male,31.9,UPI,Verified
INV004972,1/16/2024,101208,Lumpsum,400361,Uttar Pradesh,Lucknow,T30,18-25,Male,4,Cheque,Verified
INV000612,1/16/2024,118633,SIP,56380,Punjab,Amritsar,B30,18-25,Male,6.3,Cheque,Verified
INV004695,1/16/2024,120506,Redemption,137179,Gujarat,Ahmedabad,T30,26-35,Female,14.3,Net Banking,Verified
INV000829,1/16/2024,148569,SIP,1884,West Bengal,Kolkata,T30,26-35,Female,23.1,Net Banking,Verified
INV002143,1/16/2024,119120,Lumpsum,97403,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,UPI,Pending
INV004446,1/16/2024,118636,Lumpsum,75970,West Bengal,Kolkata,T30,26-35,Male,14.8,UPI,Verified
INV000324,1/16/2024,102887,Lumpsum,29241,West Bengal,Kolkata,T30,26-35,Male,8,UPI,Verified
INV002038,1/16/2024,148569,SIP,2602,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Cheque,Verified
INV003325,1/16/2024,119599,Lumpsum,28481,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified
INV003675,1/16/2024,102885,Lumpsum,154530,West Bengal,Kolkata,T30,56+,Male,63.9,Cheque,Verified
