investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV002510,2024-01-15,119552,Sip,59928,Karnataka,Mysore,B30,36-45,Male,32.6,UPI,Verified
INV004854,2024-01-15,119095,Sip,1633,Rajasthan,Udaipur,B30,18-25,Female,3.5,Cheque,Verified
INV000761,2024-01-15,148568,Lumpsum,250576,Rajasthan,Udaipur,B30,18-25,Female,7.5,Mandate,Verified
INV001023,2024-01-15,148567,Sip,2009,Gujarat,Ahmedabad,T30,36-45,Male,27.1,Mandate,Verified
INV003912,2024-01-15,148568,Sip,5222,West Bengal,Kolkata,T30,26-35,Male,8.5,Mandate,Pending
INV000814,2024-01-15,118632,Sip,2470,Delhi,New Delhi,T30,26-35,Male,17.8,Net Banking,Verified
INV001534,2024-01-16,148567,Redemption,519314,Tamil Nadu,Coimbatore,B30,36-45,Male,26.5,Cheque,Verified
INV004997,2024-01-16,101207,Redemption,312957,Tamil Nadu,Coimbatore,B30,36-45,Female,54.3,UPI,Verified
INV004605,2024-01-16,120507,Lumpsum,436022,Maharashtra,Nashik,B30,36-45,Male,17.8,Net Banking,Verified
INV002441,2024-01-16,149323,Sip,2580,Punjab,Chandigarh,T30,26-35,Male,19.6,Mandate,Verified
INV002151,2024-01-16,119551,Sip,12463,Rajasthan,Jaipur,T30,26-35,Female,18.1,Net Banking,Verified
INV004490,2024-01-16,120505,Sip,8074,Madhya Pradesh,Indore,T30,18-25,Female,3.9,UPI,Pending
INV001912,2024-01-16,101208,Sip,2105,Haryana,Gurugram,T30,26-35,Male,10.4,UPI,Verified
INV003475,2024-01-16,120506,Sip,1638,Telangana,Hyderabad,T30,26-35,Male,20.7,Cheque,Verified
INV004467,2024-01-16,119095,Redemption,353750,Tamil Nadu,Chennai,T30,46-55,Male,52.4,UPI,Pending
INV001433,2024-01-16,148569,Lumpsum,139261,West Bengal,Kolkata,T30,26-35,Male,10.9,Mandate,Verified
INV004983,2024-01-16,100016,Sip,25883,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,UPI,Verified
INV000177,2024-01-16,100025,Sip,8389,Rajasthan,Jaipur,T30,26-35,Male,17.6,Net Banking,Verified
INV001721,2024-01-16,120841,Redemption,468986,Punjab,Amritsar,B30,26-35,Male,10.8,UPI,Verified
INV000523,2024-01-16,101206,Redemption,51499,West Bengal,Kolkata,T30,36-45,Male,13.1,Net Banking,Verified
INV001867,2024-01-16,120841,Sip,3231,Rajasthan,Jaipur,T30,26-35,Male,22.1,Mandate,Verified
INV003105,2024-01-16,125498,Redemption,70650,Rajasthan,Jaipur,T30,18-25,Female,6.0,UPI,Verified
INV000718,2024-01-16,101207,Sip,1056,Delhi,Gurugram,T30,26-35,Male,10.8,Cheque,Verified
INV000864,2024-01-16,125498,Sip,1725,Tamil Nadu,Chennai,T30,26-35,Female,24.9,Mandate,Verified
INV001783,2024-01-16,119599,Sip,44734,Madhya Pradesh,Bhopal,B30,36-45,Female,52.6,Mandate,Verified
INV004052,2024-01-16,118636,Sip,12607,Uttar Pradesh,Agra,B30,26-35,Female,15.5,UPI,Verified
INV002236,2024-01-16,148568,Sip,2336,Delhi,New Delhi,T30,26-35,Male,21.6,UPI,Verified
INV004916,2024-01-16,120843,Sip,11029,Haryana,Faridabad,B30,26-35,Male,12.5,Net Banking,Verified
INV003673,2024-01-16,101207,Sip,1072,Maharashtra,Mumbai,T30,26-35,Male,23.5,Mandate,Verified
INV002206,2024-01-16,125497,Lumpsum,324696,Tamil Nadu,Chennai,T30,18-25,Male,7.7,UPI,Verified
INV002420,2024-01-16,119095,Lumpsum,232210,Karnataka,Mysore,B30,26-35,Female,6.4,Mandate,Pending
INV002752,2024-01-16,120843,Lumpsum,32885,Rajasthan,Udaipur,B30,26-35,Male,20.1,Net Banking,Verified
INV001859,2024-01-16,118633,Sip,26735,Maharashtra,Nashik,B30,36-45,Male,32.2,Mandate,Verified
INV000200,2024-01-16,119092,Sip,2131,Rajasthan,Udaipur,B30,18-25,Male,4.0,Mandate,Verified
INV002596,2024-01-16,119551,Lumpsum,264928,Maharashtra,Pune,T30,26-35,Male,16.2,UPI,Verified
INV003066,2024-01-16,102887,Sip,1174,Madhya Pradesh,Indore,T30,26-35,Male,20.4,UPI,Verified
INV002633,2024-01-16,100025,Lumpsum,421984,Karnataka,Bangalore,T30,26-35,Female,8.1,Net Banking,Verified
INV000421,2024-01-16,120503,Lumpsum,208513,Tamil Nadu,Chennai,T30,36-45,Male,31.9,UPI,Verified
INV004972,2024-01-16,101208,Lumpsum,400361,Uttar Pradesh,Lucknow,T30,18-25,Male,4.0,Cheque,Verified
INV000612,2024-01-16,118633,Sip,56380,Punjab,Amritsar,B30,18-25,Male,6.3,Cheque,Verified
INV004695,2024-01-16,120506,Redemption,137179,Gujarat,Ahmedabad,T30,26-35,Female,14.3,Net Banking,Verified
INV000829,2024-01-16,148569,Sip,1884,West Bengal,Kolkata,T30,26-35,Female,23.1,Net Banking,Verified
INV002143,2024-01-16,119120,Lumpsum,97403,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,UPI,Pending
INV004446,2024-01-16,118636,Lumpsum,75970,West Bengal,Kolkata,T30,26-35,Male,14.8,UPI,Verified
INV000324,2024-01-16,102887,Lumpsum,29241,West Bengal,Kolkata,T30,26-35,Male,8.0,UPI,Verified
INV002038,2024-01-16,148569,Sip,2602,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Cheque,Verified
INV003325,2024-01-16,119599,Lumpsum,28481,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified
INV003675,2024-01-16,102885,Lumpsum,154530,West Bengal,Kolkata,T30,56+,Male,63.9,Cheque,Verified
